5362,9,11,2020-07-17
5363,47,23,2020-07-17
5364,42,7,2020-07-17
5365,50,4,2020-07-18
5366,15,60,2020-07-19
5367,6,88,2020-07-19
5368,47,26,2020-07-19
5369,18,15,2020-07-19
5370,50,52,2020-07-19
5371,6,9,2020-07-19
5372,21,4,2020-07-19
5373,17,47,2020-07-19
5374,47,21,2020-07-19
5375,16,43,2020-07-19
5376,1,82,2020-07-19
5377,24,89,2020-07-19
5378,21,83,2020-07-19
5379,28,30,2020-07-19
5380,46,24,2020-07-19
5381,40,79,2020-07-19
5382,28,68,2020-07-19
5383,12,66,2020-07-19
5384,28,82,2020-07-19
5385,29,91,2020-07-19
5386,28,54,2020-07-19
5387,46,56,2020-07-19
5388,42,46,2020-07-19
5389,9,87,2020-07-19
5390,4,20,2020-07-19
5391,9,87,2020-07-19
5392,40,83,2020-07-19
5393,13,82,2020-07-19
5394,15,66,2020-07-19
5395,50,40,2020-07-20
5396,15,58,2020-07-20
5397,50,80,2020-07-20
5398,25,19,2020-07-20
5399,49,52,2020-07-20
5400,29,11,2020-07-20
5401,50,54,2020-07-20
5402,32,40,2020-07-20
5403,12,75,2020-07-20
5404,39,83,2020-07-20
5405,23,35,2020-07-20
5406,44,59,2020-07-20
5407,39,81,2020-07-20
5408,14,16,2020-07-20
5409,29,31,2020-07-20
5410,37,61,2020-07-20
5411,49,76,2020-07-20
5412,2,24,2020-07-20
5413,18,80,2020-07-20
5414,26,85,2020-07-20
5415,21,62,2020-07-20
5416,39,57,2020-07-20
5417,8,91,2020-07-20
5418,33,42,2020-07-20
5419,44,62,2020-07-21
5420,7,30,2020-07-21
5421,46,41,2020-07-21
5422,12,79,2020-07-21
5423,17,21,2020-07-21
5424,47,29,2020-07-21
5425,14,89,2020-07-21
5426,21,64,2020-07-21
5427,2,31,2020-07-21
5428,32,25,2020-07-21
5429,30,58,2020-07-21
5430,47,7,2020-07-22
5431,16,51,2020-07-22
5432,10,82,2020-07-22
5433,26,92,2020-07-22
5434,23,41,2020-07-22
5435,24,17,2020-07-22
5436,23,1,2020-07-22
5437,5,28,2020-07-22
5438,13,10,2020-07-22
5439,21,36,2020-07-22
5440,32,9,2020-07-22
5441,8,23,2020-07-22
5442,20,38,2020-07-22
5443,49,77,2020-07-23
5444,6,71,2020-07-23
5445,1,32,2020-07-23
5446,36,39,2020-07-23
5447,28,10,2020-07-23
5448,44,95,2020-07-23
5449,38,31,2020-07-23
5450,2,12,2020-07-23
5451,6,31,2020-07-24
5452,39,50,2020-07-24
5453,25,45,2020-07-25
5454,48,91,2020-07-25
5455,42,21,2020-07-25
5456,49,69,2020-07-25
5457,27,50,2020-07-25
5458,7,70,2020-07-25
5459,37,44,2020-07-26
5460,21,73,2020-07-26
5461,45,91,2020-07-26
5462,23,36,2020-07-26
5463,13,76,2020-07-26
5464,46,81,2020-07-26
5465,19,29,2020-07-26
5466,32,96,2020-07-26
5467,23,13,2020-07-26
5468,25,100,2020-07-26
5469,26,81,2020-07-26
5470,19,87,2020-07-26
5471,17,70,2020-07-26
5472,47,63,2020-07-26
5473,17,21,2020-07-26
5474,25,80,2020-07-26
5475,38,61,2020-07-26
5476,42,13,2020-07-26
5477,24,26,2020-07-27
5478,40,72,2020-07-28
5479,19,52,2020-07-28
5480,24,69,2020-07-28
5481,11,62,2020-07-29
5482,46,100,2020-07-29
5483,5,43,2020-07-29
5484,20,67,2020-07-29
5485,36,56,2020-07-30
5486,36,1,2020-07-31
5487,27,62,2020-07-31
5488,49,56,2020-08-01
5489,30,29,2020-08-01
5490,20,71,2020-08-01
5491,39,84,2020-08-01
5492,14,90,2020-08-01
5493,7,37,2020-08-01
5494,8,50,2020-08-02
5495,30,50,2020-08-02
5496,47,27,2020-08-02
5497,17,66,2020-08-02
5498,30,27,2020-08-02
5499,18,95,2020-08-02
5500,47,12,2020-08-02
5501,38,9,2020-08-02
5502,15,59,2020-08-02
5503,22,30,2020-08-02
5504,8,20,2020-08-02
5505,38,11,2020-08-02
5506,47,76,2020-08-02
5507,37,87,2020-08-02
5508,29,36,2020-08-02
5509,11,35,2020-08-02
5510,18,24,2020-08-02
5511,36,6,2020-08-02
5512,6,31,2020-08-02
5513,27,26,2020-08-02
5514,35,44,2020-08-02
5515,4,30,2020-08-02
5516,36,87,2020-08-02
5517,16,50,2020-08-02
5518,45,71,2020-08-02
5519,21,89,2020-08-02
5520,21,58,2020-08-02
5521,22,63,2020-08-02
5522,13,72,2020-08-02
5523,34,22,2020-08-02
5524,22,64,2020-08-02
5525,16,59,2020-08-02
5526,46,24,2020-08-02
5527,48,46,2020-08-03
5528,34,62,2020-08-03
5529,9,92,2020-08-03
5530,8,93,2020-08-03
5531,49,98,2020-08-03
5532,36,70,2020-08-03
5533,3,42,2020-08-03
5534,33,23,2020-08-03
5535,17,94,2020-08-03
5536,29,5,2020-08-03
5537,10,49,2020-08-03
5538,18,22,2020-08-03
5539,2,25,2020-08-03
5540,21,10,2020-08-03
5541,14,86,2020-08-03
5542,50,75,2020-08-04
5543,35,65,2020-08-04
5544,26,73,2020-08-04
5545,35,49,2020-08-04
5546,23,31,2020-08-05
5547,48,52,2020-08-05
5548,35,63,2020-08-05
5549,33,98,2020-08-05
5550,11,60,2020-08-06
5551,45,87,2020-08-06
5552,15,70,2020-08-06
5553,34,47,2020-08-06
5554,1,7,2020-08-06
5555,48,79,2020-08-06
5556,37,80,2020-08-06
5557,35,15,2020-08-06
5558,36,22,2020-08-06
5559,4,22,2020-08-06
5560,39,73,2020-08-06
5561,44,45,2020-08-06
5562,29,57,2020-08-06
5563,38,56,2020-08-07
5564,46,72,2020-08-07
5565,13,96,2020-08-07
5566,1,50,2020-08-07
5567,18,4,2020-08-07
5568,3,47,2020-08-07
5569,50,22,2020-08-07
5570,35,64,2020-08-07
5571,49,77,2020-08-07
5572,20,96,2020-08-07
5573,18,55,2020-08-07
5574,45,69,2020-08-07
5575,34,33,2020-08-07
5576,12,22,2020-08-07
5577,30,66,2020-08-07
5578,39,47,2020-08-07
5579,26,87,2020-08-08
5580,16,71,2020-08-08
5581,2,74,2020-08-08
5582,28,73,2020-08-08
5583,41,34,2020-08-08
5584,42,97,2020-08-08
5585,6,56,2020-08-08
5586,16,7,2020-08-08
5587,12,36,2020-08-08
5588,18,58,2020-08-08
5589,39,17,2020-08-08
5590,40,88,2020-08-08
5591,21,7,2020-08-08
5592,24,18,2020-08-08
5593,26,99,2020-08-08
5594,34,40,2020-08-08
5595,28,21,2020-08-09
5596,27,61,2020-08-09
5597,28,10,2020-08-09
5598,23,29,2020-08-09
5599,6,84,2020-08-09
5600,47,26,2020-08-09
5601,19,49,2020-08-09
5602,27,16,2020-08-09
5603,10,71,2020-08-09
5604,29,10,2020-08-09
5605,32,80,2020-08-09
5606,21,36,2020-08-09
5607,42,67,2020-08-09
5608,39,23,2020-08-09
5609,9,1,2020-08-09
5610,33,62,2020-08-09
5611,48,89,2020-08-10
5612,36,15,2020-08-11
5613,48,78,2020-08-12
5614,24,86,2020-08-12
5615,4,50,2020-08-12
5616,20,7,2020-08-13
5617,49,35,2020-08-13
5618,5,43,2020-08-13
5619,22,50,2020-08-13
5620,26,96,2020-08-14
5621,21,46,2020-08-14
5622,50,53,2020-08-14
5623,18,25,2020-08-14
5624,21,32,2020-08-15
5625,40,6,2020-08-15
5626,4,81,2020-08-15
5627,19,7,2020-08-15
5628,15,95,2020-08-15
5629,35,17,2020-08-15
5630,42,97,2020-08-16
5631,10,16,2020-08-16
5632,18,34,2020-08-16
5633,15,50,2020-08-16
5634,5,9,2020-08-16
5635,36,83,2020-08-16
5636,1,11,2020-08-16
5637,50,39,2020-08-16
5638,31,11,2020-08-17
5639,10,62,2020-08-17
5640,12,95,2020-08-18
5641,11,69,2020-08-18
5642,46,79,2020-08-18
5643,42,14,2020-08-18
5644,37,31,2020-08-18
5645,30,96,2020-08-18
5646,48,65,2020-08-18
5647,39,18,2020-08-18
5648,22,100,2020-08-18
5649,48,33,2020-08-19
5650,45,39,2020-08-19
5651,47,18,2020-08-19
5652,7,19,2020-08-19
5653,41,38,2020-08-19
5654,42,83,2020-08-19
5655,2,66,2020-08-19
5656,24,5,2020-08-20
5657,23,23,2020-08-20
5658,48,76,2020-08-20
5659,28,3,2020-08-20
5660,1,35,2020-08-20
5661,19,4,2020-08-20
5662,36,32,2020-08-20
5663,38,38,2020-08-21
5664,4,27,2020-08-21
5665,30,1,2020-08-21
5666,7,99,2020-08-21
5667,50,81,2020-08-22
5668,4,82,2020-08-22
5669,41,96,2020-08-22
5670,21,96,2020-08-22
5671,40,94,2020-08-22
5672,10,29,2020-08-22
5673,36,81,2020-08-22
5674,25,74,2020-08-22
5675,17,52,2020-08-22
5676,11,30,2020-08-23
5677,14,12,2020-08-23
5678,26,84,2020-08-23
5679,38,14,2020-08-23
5680,44,63,2020-08-23
5681,2,22,2020-08-23
5682,28,27,2020-08-23
5683,35,60,2020-08-23
5684,9,4,2020-08-23
5685,40,10,2020-08-23
5686,13,36,2020-08-23
5687,35,37,2020-08-24
5688,6,2,2020-08-24
5689,12,75,2020-08-24
5690,8,81,2020-08-24
5691,11,6,2020-08-24
5692,47,31,2020-08-24
5693,10,25,2020-08-24
5694,40,59,2020-08-24
5695,41,8,2020-08-25
5696,2,2,2020-08-25
5697,48,21,2020-08-25
5698,2,96,2020-08-25
5699,47,43,2020-08-25
5700,4,32,2020-08-25
5701,9,98,2020-08-25
5702,32,69,2020-08-25
5703,47,94,2020-08-25
5704,50,80,2020-08-26
5705,31,25,2020-08-26
5706,46,76,2020-08-26
5707,18,29,2020-08-26
5708,47,42,2020-08-26
5709,23,63,2020-08-26
5710,23,95,2020-08-26
5711,19,60,2020-08-27
5712,35,31,2020-08-27
5713,25,23,2020-08-27
5714,47,81,2020-08-27
5715,19,98,2020-08-27
5716,11,99,2020-08-27
5717,15,67,2020-08-27
5718,31,27,2020-08-27
5719,29,41,2020-08-27
5720,21,35,2020-08-27
5721,23,77,2020-08-27
5722,8,56,2020-08-27
5723,1,41,2020-08-27
5724,32,85,2020-08-27
5725,28,12,2020-08-27
5726,49,57,2020-08-27
5727,14,39,2020-08-27
5728,4,58,2020-08-27
5729,11,43,2020-08-27
5730,24,46,2020-08-27
5731,7,62,2020-08-27
5732,50,85,2020-08-27
5733,36,37,2020-08-27
5734,50,67,2020-08-27
5735,27,56,2020-08-27
5736,34,29,2020-08-27
5737,18,30,2020-08-27
5738,14,16,2020-08-27
5739,8,58,2020-08-28
5740,20,39,2020-08-28
5741,23,36,2020-08-28
5742,2,71,2020-08-29
5743,15,11,2020-08-30
5744,46,54,2020-08-30
5745,40,73,2020-08-30
5746,9,32,2020-08-30
5747,47,29,2020-08-30
5748,41,12,2020-08-30
5749,46,88,2020-08-30
5750,13,13,2020-08-30
5751,39,55,2020-08-30
5752,18,31,2020-08-31
5753,27,15,2020-08-31
5754,10,31,2020-08-31
5755,26,5,2020-09-01
5756,18,13,2020-09-01
5757,18,29,2020-09-01
5758,23,86,2020-09-01
5759,4,61,2020-09-01
5760,26,17,2020-09-01
5761,11,2,2020-09-01
5762,3,95,2020-09-01
5763,15,49,2020-09-01
5764,7,9,2020-09-01
5765,29,1,2020-09-01
5766,39,87,2020-09-01
5767,25,33,2020-09-01
5768,21,77,2020-09-02
5769,19,6,2020-09-02
5770,15,60,2020-09-02
5771,5,40,2020-09-02
5772,23,56,2020-09-02
5773,22,5,2020-09-02
5774,34,43,2020-09-02
5775,50,91,2020-09-02
5776,47,85,2020-09-03
5777,20,86,2020-09-03
5778,3,99,2020-09-03
5779,28,97,2020-09-03
5780,49,59,2020-09-03
5781,34,14,2020-09-03
5782,49,77,2020-09-03
5783,17,77,2020-09-03
5784,7,64,2020-09-04
5785,30,91,2020-09-04
5786,28,43,2020-09-04
5787,28,49,2020-09-04
5788,24,88,2020-09-04
5789,18,63,2020-09-05
5790,17,49,2020-09-05
5791,40,87,2020-09-05
5792,8,24,2020-09-05
5793,10,34,2020-09-05
5794,45,57,2020-09-05
5795,46,27,2020-09-05
5796,40,50,2020-09-05
5797,24,27,2020-09-05
5798,4,83,2020-09-05
5799,30,11,2020-09-05
5800,12,20,2020-09-05
5801,41,14,2020-09-05
5802,16,89,2020-09-05
5803,19,44,2020-09-05
5804,30,81,2020-09-05
5805,8,82,2020-09-05
5806,17,96,2020-09-05
5807,10,64,2020-09-05
5808,2,56,2020-09-05
5809,17,17,2020-09-05
5810,1,47,2020-09-05
5811,32,22,2020-09-05
5812,23,7,2020-09-05
5813,7,26,2020-09-05
5814,14,17,2020-09-05
5815,27,79,2020-09-05
5816,27,2,2020-09-05
5817,7,30,2020-09-05
5818,22,35,2020-09-05
5819,14,28,2020-09-05
5820,25,17,2020-09-05
5821,9,2,2020-09-05
5822,4,74,2020-09-05
5823,20,55,2020-09-05
5824,7,15,2020-09-05
5825,12,69,2020-09-05
5826,26,24,2020-09-06
5827,35,60,2020-09-06
5828,17,12,2020-09-06
5829,25,50,2020-09-06
5830,24,4,2020-09-07
5831,40,97,2020-09-07
5832,10,82,2020-09-07
5833,5,56,2020-09-08
5834,48,78,2020-09-08
5835,21,60,2020-09-08
5836,45,39,2020-09-08
5837,16,40,2020-09-08
5838,8,59,2020-09-08
5839,42,61,2020-09-09
5840,25,24,2020-09-09
5841,37,83,2020-09-09
5842,44,81,2020-09-09
5843,48,25,2020-09-09
5844,11,40,2020-09-09
5845,44,56,2020-09-10
5846,7,38,2020-09-10
5847,20,83,2020-09-11
5848,39,33,2020-09-11
5849,36,60,2020-09-11
5850,14,8,2020-09-11
5851,33,26,2020-09-11
5852,21,87,2020-09-11
5853,32,78,2020-09-11
5854,35,5,2020-09-11
5855,43,79,2020-09-12
5856,31,25,2020-09-12
5857,8,50,2020-09-12
5858,5,77,2020-09-12
5859,1,56,2020-09-12
5860,6,80,2020-09-12
5861,7,87,2020-09-12
5862,6,30,2020-09-12
5863,20,11,2020-09-12
5864,40,93,2020-09-12
5865,23,53,2020-09-12
5866,12,3,2020-09-12
5867,17,19,2020-09-12
5868,4,51,2020-09-12
5869,29,35,2020-09-13
5870,24,75,2020-09-13
5871,12,27,2020-09-13
5872,19,27,2020-09-13
5873,35,98,2020-09-13
5874,48,47,2020-09-13
5875,42,29,2020-09-13
5876,19,92,2020-09-13
5877,26,32,2020-09-13
5878,13,42,2020-09-13
5879,49,76,2020-09-13
5880,46,72,2020-09-13
5881,23,49,2020-09-13
5882,46,38,2020-09-13
5883,37,69,2020-09-13
5884,6,100,2020-09-13
5885,46,44,2020-09-13
5886,40,46,2020-09-13
5887,14,78,2020-09-13
5888,6,26,2020-09-13
5889,9,72,2020-09-13
5890,47,32,2020-09-13
5891,19,17,2020-09-13
5892,34,13,2020-09-13
5893,5,94,2020-09-13
5894,8,25,2020-09-13
5895,33,40,2020-09-14
5896,15,80,2020-09-15
5897,33,91,2020-09-15
5898,3,20,2020-09-15
5899,2,74,2020-09-16
5900,16,29,2020-09-17
5901,31,1,2020-09-17
5902,47,4,2020-09-17
5903,7,46,2020-09-17
5904,21,47,2020-09-17
5905,30,22,2020-09-17
5906,17,47,2020-09-17
5907,1,62,2020-09-17
5908,26,100,2020-09-17
5909,41,90,2020-09-17
5910,25,63,2020-09-18
5911,37,93,2020-09-18
5912,44,99,2020-09-18
5913,23,63,2020-09-18
5914,24,10,2020-09-18
5915,35,71,2020-09-18
5916,19,38,2020-09-18
5917,19,61,2020-09-18
5918,10,13,2020-09-18
5919,9,78,2020-09-19
5920,41,76,2020-09-19
5921,13,95,2020-09-20
5922,44,91,2020-09-20
5923,25,23,2020-09-20
5924,44,35,2020-09-21
5925,39,48,2020-09-21
5926,7,15,2020-09-21
5927,35,12,2020-09-21
5928,21,10,2020-09-21
5929,20,41,2020-09-21
5930,25,34,2020-09-21
5931,36,88,2020-09-21
5932,42,1,2020-09-21
5933,43,75,2020-09-21
5934,9,29,2020-09-21
5935,18,19,2020-09-21
5936,32,29,2020-09-21
5937,38,49,2020-09-21
5938,7,25,2020-09-21
5939,5,100,2020-09-21
5940,36,27,2020-09-21
5941,29,41,2020-09-21
5942,17,19,2020-09-21
5943,33,4,2020-09-21
5944,23,55,2020-09-21
5945,27,26,2020-09-21
5946,49,39,2020-09-21
5947,14,95,2020-09-21
5948,42,99,2020-09-21
5949,44,52,2020-09-21
5950,31,99,2020-09-21
5951,13,24,2020-09-21
5952,10,16,2020-09-21
5953,26,35,2020-09-21
5954,37,86,2020-09-21
5955,4,77,2020-09-21
5956,14,9,2020-09-22
5957,25,62,2020-09-22
5958,13,58,2020-09-23
5959,31,47,2020-09-23
5960,36,65,2020-09-23
5961,49,63,2020-09-23
5962,11,98,2020-09-23
5963,45,53,2020-09-23
5964,37,94,2020-09-23
5965,35,10,2020-09-23
5966,45,86,2020-09-23
5967,15,51,2020-09-23
5968,3,49,2020-09-24
5969,45,16,2020-09-24
5970,35,30,2020-09-25
5971,28,68,2020-09-25
5972,19,65,2020-09-25
5973,8,26,2020-09-25
5974,13,56,2020-09-25
5975,17,76,2020-09-26
5976,12,11,2020-09-27
5977,23,15,2020-09-27
5978,45,25,2020-09-27
5979,22,69,2020-09-27
5980,20,17,2020-09-27
5981,48,68,2020-09-27
5982,18,46,2020-09-27
5983,34,13,2020-09-27
5984,4,50,2020-09-27
5985,37,54,2020-09-27
5986,10,31,2020-09-27
5987,45,61,2020-09-27
5988,4,18,2020-09-27
5989,24,32,2020-09-27
5990,14,94,2020-09-27
5991,4,35,2020-09-27
5992,35,65,2020-09-27
5993,22,100,2020-09-27
5994,1,16,2020-09-27
5995,12,48,2020-09-27
5996,31,62,2020-09-27
5997,11,49,2020-09-27
5998,17,74,2020-09-27
5999,47,45,2020-09-27
6000,39,96,2020-09-27
6001,29,1,2020-09-27
6002,18,78,2020-09-27
6003,29,98,2020-09-27
6004,37,86,2020-09-27
6005,48,73,2020-09-27
6006,48,60,2020-09-27
6007,26,61,2020-09-27
6008,34,97,2020-09-27
6009,17,35,2020-09-27
6010,48,69,2020-09-27
6011,21,79,2020-09-27
6012,31,8,2020-09-27
6013,7,86,2020-09-27
6014,34,58,2020-09-28
6015,29,77,2020-09-28
6016,23,89,2020-09-28
6017,33,14,2020-09-28
6018,10,100,2020-09-28
6019,27,90,2020-09-28
6020,41,67,2020-09-28
6021,15,80,2020-09-28
6022,26,34,2020-09-28
6023,22,81,2020-09-28
6024,34,49,2020-09-28
6025,22,72,2020-09-29
6026,48,11,2020-09-29
6027,27,15,2020-09-29
6028,28,75,2020-09-29
6029,12,65,2020-09-29
6030,14,35,2020-09-29
6031,37,73,2020-09-30
6032,46,82,2020-09-30
6033,12,52,2020-09-30
6034,50,86,2020-10-01
6035,12,4,2020-10-01
6036,35,89,2020-10-01
6037,38,95,2020-10-01
6038,20,11,2020-10-01
6039,50,79,2020-10-01
6040,33,35,2020-10-01
6041,47,70,2020-10-01
6042,25,81,2020-10-01
6043,4,22,2020-10-01
6044,50,74,2020-10-01
6045,1,56,2020-10-01
6046,24,32,2020-10-01
6047,17,73,2020-10-01
6048,36,27,2020-10-01
6049,27,85,2020-10-01
6050,23,100,2020-10-02
6051,18,56,2020-10-02
6052,46,98,2020-10-02
6053,28,21,2020-10-02
6054,34,87,2020-10-02
6055,10,52,2020-10-02
6056,39,52,2020-10-02
6057,32,69,2020-10-02
6058,14,69,2020-10-02
6059,10,43,2020-10-02
6060,39,89,2020-10-02
6061,43,33,2020-10-02
6062,18,7,2020-10-02
6063,2,46,2020-10-02
6064,10,2,2020-10-02
6065,47,20,2020-10-02
6066,12,67,2020-10-02
6067,39,89,2020-10-02
6068,27,90,2020-10-02
6069,49,46,2020-10-02
6070,6,59,2020-10-02
6071,10,70,2020-10-02
6072,42,20,2020-10-03
6073,3,63,2020-10-03
6074,28,80,2020-10-03
6075,8,98,2020-10-03
6076,6,18,2020-10-03
6077,35,7,2020-10-03
6078,10,90,2020-10-04
6079,27,61,2020-10-04
6080,3,22,2020-10-04
6081,20,22,2020-10-04
6082,26,88,2020-10-04
6083,1,42,2020-10-04
6084,38,20,2020-10-04
6085,42,95,2020-10-04
6086,31,92,2020-10-04
6087,12,73,2020-10-04
6088,33,37,2020-10-04
6089,37,37,2020-10-04
6090,43,99,2020-10-04
6091,14,16,2020-10-04
6092,32,23,2020-10-04
6093,13,100,2020-10-04
6094,16,96,2020-10-04
6095,13,42,2020-10-04
6096,50,69,2020-10-04
6097,30,30,2020-10-04
6098,23,76,2020-10-04
6099,44,12,2020-10-04
6100,35,56,2020-10-04
6101,25,91,2020-10-04
6102,16,95,2020-10-04
6103,1,16,2020-10-04
6104,46,66,2020-10-04
6105,21,82,2020-10-04
6106,22,97,2020-10-04
6107,26,97,2020-10-04
6108,30,44,2020-10-04
6109,9,100,2020-10-04
6110,15,52,2020-10-04
6111,42,34,2020-10-04
6112,41,42,2020-10-04
6113,25,45,2020-10-04
6114,28,98,2020-10-04
6115,41,72,2020-10-04
6116,26,27,2020-10-04
6117,19,80,2020-10-04
6118,25,91,2020-10-04
6119,9,75,2020-10-04
6120,20,3,2020-10-04
6121,18,73,2020-10-04
6122,26,90,2020-10-04
6123,7,57,2020-10-04
6124,22,67,2020-10-04
6125,12,76,2020-10-05
6126,3,51,2020-10-05
6127,15,22,2020-10-05
6128,22,24,2020-10-05
6129,19,18,2020-10-05
6130,12,15,2020-10-05
6131,19,17,2020-10-05
6132,30,96,2020-10-05
6133,44,80,2020-10-05
6134,47,13,2020-10-05
6135,7,21,2020-10-05
6136,18,63,2020-10-05
6137,9,7,2020-10-05
6138,28,49,2020-10-05
6139,8,41,2020-10-05
6140,19,44,2020-10-05
6141,18,84,2020-10-05
6142,4,98,2020-10-05
6143,35,5,2020-10-05
6144,1,37,2020-10-05
6145,40,16,2020-10-06
6146,37,11,2020-10-07
6147,50,48,2020-10-07
6148,35,58,2020-10-07
6149,3,87,2020-10-07
6150,47,63,2020-10-07
6151,45,55,2020-10-07
6152,21,92,2020-10-07
6153,12,56,2020-10-07
6154,30,40,2020-10-07
6155,29,36,2020-10-07
6156,7,42,2020-10-07
6157,31,65,2020-10-08
6158,46,21,2020-10-08
6159,25,87,2020-10-08
6160,37,92,2020-10-08
6161,11,25,2020-10-08
6162,41,52,2020-10-08
6163,12,69,2020-10-08
6164,46,41,2020-10-08
6165,49,23,2020-10-08
6166,8,90,2020-10-09
6167,36,86,2020-10-09
6168,32,50,2020-10-10
6169,46,91,2020-10-10
6170,50,54,2020-10-10
6171,4,73,2020-10-10
6172,3,98,2020-10-10
6173,23,93,2020-10-10
6174,36,19,2020-10-10
6175,14,81,2020-10-10
6176,32,67,2020-10-10
6177,41,56,2020-10-11
6178,29,79,2020-10-11
6179,12,34,2020-10-11
6180,49,72,2020-10-11
6181,10,92,2020-10-11
6182,42,49,2020-10-11
6183,28,95,2020-10-11
6184,25,76,2020-10-11
6185,35,20,2020-10-11
6186,13,90,2020-10-11
6187,24,9,2020-10-11
6188,14,22,2020-10-11
6189,49,45,2020-10-11
6190,38,94,2020-10-11
6191,34,43,2020-10-11
6192,33,12,2020-10-11
6193,30,85,2020-10-11
6194,47,83,2020-10-12
6195,5,81,2020-10-12
6196,20,79,2020-10-12
6197,40,96,2020-10-12
6198,46,32,2020-10-12
6199,23,58,2020-10-13
6200,10,18,2020-10-13
6201,10,30,2020-10-13
6202,20,98,2020-10-13
6203,3,99,2020-10-14
6204,31,73,2020-10-14
6205,5,95,2020-10-14
6206,7,26,2020-10-14
6207,23,68,2020-10-14
6208,38,21,2020-10-14
6209,35,54,2020-10-14
6210,26,87,2020-10-14
6211,18,51,2020-10-14
6212,11,54,2020-10-14
6213,11,58,2020-10-14
6214,23,92,2020-10-14
6215,16,88,2020-10-14
6216,40,97,2020-10-14
6217,24,15,2020-10-14
6218,45,86,2020-10-14
6219,7,86,2020-10-14
6220,24,30,2020-10-14
6221,8,72,2020-10-14
6222,4,34,2020-10-14
6223,35,33,2020-10-15
6224,18,93,2020-10-15
6225,41,73,2020-10-16
6226,9,38,2020-10-16
6227,12,63,2020-10-16
6228,40,30,2020-10-16
6229,50,42,2020-10-16
6230,35,78,2020-10-16
6231,50,78,2020-10-16
6232,41,97,2020-10-16
6233,5,95,2020-10-16
6234,36,16,2020-10-16
6235,4,53,2020-10-17
6236,49,16,2020-10-17
6237,46,46,2020-10-17
6238,20,28,2020-10-18
6239,42,63,2020-10-18
6240,9,47,2020-10-18
6241,35,42,2020-10-18
6242,47,85,2020-10-18
6243,28,13,2020-10-19
6244,42,75,2020-10-19
6245,25,24,2020-10-20
6246,18,23,2020-10-20
6247,20,22,2020-10-20
6248,24,14,2020-10-21
6249,42,70,2020-10-21
6250,25,15,2020-10-21
6251,5,38,2020-10-21
6252,32,45,2020-10-21
6253,15,62,2020-10-21
6254,48,31,2020-10-21
6255,43,70,2020-10-21
6256,5,57,2020-10-21
6257,14,25,2020-10-21
6258,31,76,2020-10-21
6259,50,50,2020-10-21
6260,44,97,2020-10-21
6261,48,57,2020-10-21
6262,18,39,2020-10-21
6263,45,7,2020-10-21
6264,38,99,2020-10-21
6265,12,72,2020-10-21
6266,25,37,2020-10-21
6267,10,6,2020-10-22
6268,7,78,2020-10-22
6269,1,20,2020-10-23
6270,45,99,2020-10-23
6271,38,41,2020-10-23
6272,30,38,2020-10-23
6273,40,47,2020-10-23
6274,21,9,2020-10-23
6275,7,79,2020-10-23
6276,25,41,2020-10-24
6277,28,89,2020-10-24
6278,50,92,2020-10-24
6279,20,50,2020-10-24
6280,31,44,2020-10-24
6281,17,65,2020-10-24
6282,9,60,2020-10-24
6283,44,32,2020-10-24
6284,39,17,2020-10-24
6285,6,74,2020-10-24
6286,23,76,2020-10-24
6287,20,96,2020-10-24
6288,18,73,2020-10-25
6289,47,92,2020-10-25
6290,1,77,2020-10-25
6291,24,34,2020-10-25
6292,38,35,2020-10-26
6293,40,17,2020-10-26
6294,38,9,2020-10-26
6295,9,61,2020-10-26
6296,1,88,2020-10-27
6297,5,96,2020-10-28
6298,45,80,2020-10-28
6299,2,51,2020-10-28
6300,20,96,2020-10-28
6301,42,80,2020-10-28
6302,23,31,2020-10-28
6303,10,21,2020-10-28
6304,25,81,2020-10-28
6305,43,20,2020-10-28
6306,40,53,2020-10-28
6307,9,21,2020-10-28
6308,30,57,2020-10-28
6309,17,64,2020-10-28
6310,23,2,2020-10-28
6311,23,100,2020-10-28
6312,13,99,2020-10-28
6313,27,54,2020-10-28
6314,38,73,2020-10-29
6315,39,7,2020-10-29
6316,31,83,2020-10-29
6317,30,76,2020-10-29
6318,48,58,2020-10-29
6319,31,58,2020-10-29
6320,35,53,2020-10-29
6321,44,98,2020-10-29
6322,21,19,2020-10-29
6323,35,82,2020-10-29
6324,11,43,2020-10-29
6325,8,1,2020-10-29
6326,32,37,2020-10-30
6327,20,31,2020-10-30
6328,49,92,2020-10-30
6329,39,58,2020-10-30
6330,36,61,2020-10-30
6331,15,43,2020-10-30
6332,21,52,2020-10-30
6333,36,9,2020-10-30
6334,50,27,2020-10-30
6335,23,23,2020-10-30
6336,27,80,2020-10-30
6337,47,75,2020-10-31
6338,19,47,2020-10-31
6339,46,1,2020-10-31
6340,7,95,2020-10-31
6341,23,64,2020-11-01
6342,40,29,2020-11-01
6343,13,23,2020-11-01
6344,23,59,2020-11-01
6345,40,45,2020-11-01
6346,50,39,2020-11-01
6347,44,39,2020-11-01
6348,22,12,2020-11-01
6349,45,50,2020-11-01
6350,18,12,2020-11-01
6351,30,93,2020-11-01
6352,13,20,2020-11-01
6353,19,76,2020-11-01
6354,13,16,2020-11-01
6355,32,30,2020-11-01
6356,33,24,2020-11-01
6357,15,47,2020-11-01
6358,3,29,2020-11-01
6359,34,87,2020-11-01
6360,25,78,2020-11-02
6361,44,37,2020-11-02
